-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-2.377518e-11,	1.313433e-12,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-9.107481e-12,	2.544206e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-3.895152e-12,	6.480634e-11,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.998029e-12,	1.123927e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-1.268226e-12,	1.662579e-10,	5.050000e-01
-9.534770e-13,	2.228988e-10,	5.050000e-01
-9.534770e-13,	2.228988e-10,	5.050000e-01
-9.534770e-13,	2.228988e-10,	5.050000e-01
-9.534770e-13,	2.228988e-10,	5.050000e-01
-9.534770e-13,	2.228988e-10,	5.050000e-01
-7.890403e-13,	2.828854e-10,	5.050000e-01
-7.890403e-13,	2.828854e-10,	5.050000e-01
-7.890403e-13,	2.828854e-10,	5.050000e-01
-7.890403e-13,	2.828854e-10,	5.050000e-01
-6.827551e-13,	3.428997e-10,	5.050000e-01
-6.827551e-13,	3.428997e-10,	5.050000e-01
-6.827551e-13,	3.428997e-10,	5.050000e-01
-6.827551e-13,	3.428997e-10,	5.050000e-01
-5.993668e-13,	4.108053e-10,	5.050000e-01
-5.993668e-13,	4.108053e-10,	5.050000e-01
-5.993668e-13,	4.108053e-10,	5.050000e-01
-5.305435e-13,	4.750875e-10,	5.050000e-01
-5.305435e-13,	4.750875e-10,	5.050000e-01
-5.305435e-13,	4.750875e-10,	5.050000e-01
-4.683532e-13,	5.443313e-10,	5.050000e-01
-4.683532e-13,	5.443313e-10,	5.050000e-01
-4.683532e-13,	5.443313e-10,	5.050000e-01
-4.110641e-13,	6.219374e-10,	5.050000e-01
-4.110641e-13,	6.219374e-10,	5.050000e-01
-3.628492e-13,	6.880389e-10,	5.050000e-01
-3.628492e-13,	6.880389e-10,	5.050000e-01
-3.178920e-13,	7.544657e-10,	5.050000e-01
-3.178920e-13,	7.544657e-10,	5.050000e-01
-2.762955e-13,	8.249977e-10,	5.050000e-01
-2.762955e-13,	8.249977e-10,	5.050000e-01
-2.376028e-13,	9.013290e-10,	5.050000e-01
-2.376028e-13,	9.013290e-10,	5.050000e-01
-2.014914e-13,	9.844767e-10,	5.050000e-01
-2.014914e-13,	9.844767e-10,	5.050000e-01
-1.675137e-13,	1.075144e-09,	5.050000e-01
-1.675137e-13,	1.075144e-09,	5.050000e-01
-1.353527e-13,	1.174191e-09,	5.050000e-01
-1.139390e-13,	1.243370e-09,	5.050000e-01
-1.139390e-13,	1.243370e-09,	5.050000e-01
-8.365181e-14,	1.345818e-09,	5.050000e-01
-6.594529e-14,	1.421085e-09,	5.050000e-01
-4.866438e-14,	1.490185e-09,	5.050000e-01
-3.251478e-14,	1.559088e-09,	5.050000e-01
-1.756281e-14,	1.629946e-09,	5.050000e-01
-3.598423e-15,	1.703574e-09,	5.050000e-01
9.503668e-15,	1.780391e-09,	5.050000e-01
2.187060e-14,	1.860604e-09,	5.050000e-01
3.367925e-14,	1.944418e-09,	5.050000e-01
4.498120e-14,	2.032033e-09,	5.050000e-01
5.587965e-14,	2.123582e-09,	5.050000e-01
6.642802e-14,	2.219244e-09,	5.050000e-01
7.667238e-14,	2.319212e-09,	5.050000e-01
8.673986e-14,	2.423682e-09,	5.050000e-01
9.663045e-14,	2.532922e-09,	5.050000e-01
1.063829e-13,	2.647017e-09,	5.050000e-01
1.161058e-13,	2.766267e-09,	5.050000e-01
1.257790e-13,	2.890902e-09,	5.050000e-01
1.354816e-13,	3.021201e-09,	5.050000e-01
1.452543e-13,	3.157320e-09,	5.050000e-01
1.550970e-13,	3.299582e-09,	5.050000e-01
1.651239e-13,	3.448225e-09,	5.050000e-01
1.752688e-13,	3.603598e-09,	5.050000e-01
1.856366e-13,	3.765947e-09,	5.050000e-01
1.962476e-13,	3.935623e-09,	5.050000e-01
2.071129e-13,	4.112943e-09,	5.050000e-01
2.182840e-13,	4.298279e-09,	5.050000e-01
2.297887e-13,	4.491955e-09,	5.050000e-01
2.416802e-13,	4.694346e-09,	5.050000e-01
2.539200e-13,	4.905843e-09,	5.050000e-01
2.666149e-13,	5.126911e-09,	5.050000e-01
2.797520e-13,	5.357903e-09,	5.050000e-01
2.933700e-13,	5.599272e-09,	5.050000e-01
3.075408e-13,	5.851570e-09,	5.050000e-01
3.222329e-13,	6.115244e-09,	5.050000e-01
3.374981e-13,	6.390779e-09,	5.050000e-01
3.533935e-13,	6.678670e-09,	5.050000e-01
3.699484e-13,	6.979617e-09,	5.050000e-01
3.871943e-13,	7.294115e-09,	5.050000e-01
4.051385e-13,	7.622733e-09,	5.050000e-01
4.238640e-13,	7.966196e-09,	5.050000e-01
4.433743e-13,	8.325140e-09,	5.050000e-01
1.826011e-12,	8.724376e-09,	5.050000e-01
8.937317e-13,	9.104258e-09,	5.050000e-01
6.302988e-13,	9.505977e-09,	5.050000e-01
2.015857e-12,	9.958370e-09,	5.050000e-01
9.825149e-13,	1.039169e-08,	5.050000e-01
2.195080e-12,	1.087799e-08,	5.050000e-01
2.499021e-12,	1.137668e-08,	5.050000e-01
2.574156e-12,	1.189164e-08,	5.050000e-01
2.596189e-12,	1.242793e-08,	5.050000e-01
2.616144e-12,	1.298755e-08,	5.050000e-01
2.648833e-12,	1.357315e-08,	5.050000e-01
2.695777e-12,	1.418477e-08,	5.050000e-01
2.756884e-12,	1.482381e-08,	5.050000e-01
2.830921e-12,	1.549142e-08,	5.050000e-01
2.917224e-12,	1.618932e-08,	5.050000e-01
3.014656e-12,	1.691874e-08,	5.050000e-01
3.122768e-12,	1.768145e-08,	5.050000e-01
3.240158e-12,	1.847796e-08,	5.050000e-01
3.367066e-12,	1.931055e-08,	5.050000e-01
3.503012e-12,	2.018060e-08,	5.050000e-01
3.647868e-12,	2.108992e-08,	5.050000e-01
3.801758e-12,	2.204046e-08,	5.050000e-01
3.964117e-12,	2.303350e-08,	5.050000e-01
6.354094e-12,	2.408283e-08,	5.050000e-01
4.769058e-12,	2.515807e-08,	5.050000e-01
6.748071e-12,	2.630135e-08,	5.050000e-01
7.255723e-12,	2.748759e-08,	5.050000e-01
7.399346e-12,	2.872654e-08,	5.050000e-01
7.493993e-12,	3.002024e-08,	5.050000e-01
7.624088e-12,	3.137326e-08,	5.050000e-01
7.802167e-12,	3.278684e-08,	5.050000e-01
8.026686e-12,	3.426416e-08,	5.050000e-01
8.291245e-12,	3.580759e-08,	5.050000e-01
8.592486e-12,	3.742136e-08,	5.050000e-01
8.924519e-12,	3.910739e-08,	5.050000e-01
9.284621e-12,	4.086911e-08,	5.050000e-01
9.671477e-12,	4.271033e-08,	5.050000e-01
1.284490e-11,	4.464332e-08,	5.050000e-01
1.088262e-11,	4.664600e-08,	5.050000e-01
1.361243e-11,	4.875595e-08,	5.050000e-01
1.436304e-11,	5.095192e-08,	5.050000e-01
1.468205e-11,	5.324731e-08,	5.050000e-01
1.499410e-11,	5.564646e-08,	5.050000e-01
1.539291e-11,	5.815391e-08,	5.050000e-01
1.588388e-11,	6.077379e-08,	5.050000e-01
1.645754e-11,	6.351228e-08,	5.050000e-01
1.709978e-11,	6.637400e-08,	5.050000e-01
1.780110e-11,	6.936457e-08,	5.050000e-01
1.855526e-11,	7.248988e-08,	5.050000e-01
2.275380e-11,	7.576294e-08,	5.050000e-01
2.378569e-11,	7.917518e-08,	5.050000e-01
2.423141e-11,	8.274188e-08,	5.050000e-01
2.474317e-11,	8.646942e-08,	5.050000e-01
2.543879e-11,	9.036587e-08,	5.050000e-01
2.630114e-11,	9.443709e-08,	5.050000e-01
2.730473e-11,	9.869337e-08,	5.050000e-01
2.841597e-11,	1.031405e-07,	5.050000e-01
2.961326e-11,	1.077850e-07,	5.050000e-01
3.090466e-11,	1.126433e-07,	5.050000e-01
3.628646e-11,	1.177259e-07,	5.050000e-01
3.773625e-11,	1.230280e-07,	5.050000e-01
3.858060e-11,	1.285674e-07,	5.050000e-01
3.961367e-11,	1.343606e-07,	5.050000e-01
4.091500e-11,	1.404121e-07,	5.050000e-01
4.247919e-11,	1.467449e-07,	5.050000e-01
4.421061e-11,	1.533580e-07,	5.050000e-01
4.608399e-11,	1.602656e-07,	5.050000e-01
5.259218e-11,	1.674911e-07,	5.050000e-01
5.454822e-11,	1.750360e-07,	5.050000e-01
5.596508e-11,	1.829249e-07,	5.050000e-01
5.766000e-11,	1.911622e-07,	5.050000e-01
5.975971e-11,	1.997780e-07,	5.050000e-01
6.215601e-11,	2.087807e-07,	5.050000e-01
6.949882e-11,	2.181905e-07,	5.050000e-01
7.195913e-11,	2.280187e-07,	5.050000e-01
7.399373e-11,	2.382900e-07,	5.050000e-01
7.646373e-11,	2.490240e-07,	5.050000e-01
7.941714e-11,	2.602476e-07,	5.050000e-01
8.752651e-11,	2.719781e-07,	5.050000e-01
9.056572e-11,	2.842285e-07,	5.050000e-01
9.335158e-11,	2.970364e-07,	5.050000e-01
9.667564e-11,	3.104181e-07,	5.050000e-01
1.005522e-10,	3.244070e-07,	5.050000e-01
1.097597e-10,	3.390215e-07,	5.050000e-01
1.136924e-10,	3.542983e-07,	5.050000e-01
1.174635e-10,	3.702656e-07,	5.050000e-01
1.218608e-10,	3.869448e-07,	5.050000e-01
1.268821e-10,	4.043780e-07,	5.050000e-01
1.375258e-10,	4.225998e-07,	5.050000e-01
1.425422e-10,	4.416383e-07,	5.050000e-01
1.475461e-10,	4.615400e-07,	5.050000e-01
1.533254e-10,	4.823388e-07,	5.050000e-01
1.649548e-10,	5.040739e-07,	5.050000e-01
1.709732e-10,	5.267829e-07,	5.050000e-01
1.771535e-10,	5.505141e-07,	5.050000e-01
1.892637e-10,	5.753173e-07,	5.050000e-01
1.961364e-10,	6.012409e-07,	5.050000e-01
2.034164e-10,	6.283355e-07,	5.050000e-01
2.116843e-10,	6.566439e-07,	5.050000e-01
2.258736e-10,	6.862290e-07,	5.050000e-01
2.345485e-10,	7.171505e-07,	5.050000e-01
2.436241e-10,	7.494619e-07,	5.050000e-01
2.537840e-10,	7.832285e-07,	5.050000e-01
2.700215e-10,	8.185194e-07,	5.050000e-01
2.805772e-10,	8.553961e-07,	5.050000e-01
2.917431e-10,	8.939415e-07,	5.050000e-01
3.091526e-10,	9.342220e-07,	5.050000e-01
3.212312e-10,	9.763133e-07,	5.050000e-01
3.340335e-10,	1.020280e-06,	5.050000e-01
3.485896e-10,	1.066300e-06,	5.050000e-01
3.689626e-10,	1.114334e-06,	5.050000e-01
3.837400e-10,	1.164516e-06,	5.050000e-01
3.994625e-10,	1.216958e-06,	5.050000e-01
4.221354e-10,	1.271832e-06,	5.050000e-01
4.390339e-10,	1.329116e-06,	5.050000e-01
4.573845e-10,	1.389020e-06,	5.050000e-01
4.822018e-10,	1.451602e-06,	5.050000e-01
5.020690e-10,	1.517022e-06,	5.050000e-01
5.228574e-10,	1.585326e-06,	5.050000e-01
5.461204e-10,	1.656815e-06,	5.050000e-01
5.752737e-10,	1.731427e-06,	5.050000e-01
5.994378e-10,	1.809436e-06,	5.050000e-01
6.251295e-10,	1.890988e-06,	5.050000e-01
6.576940e-10,	1.976198e-06,	5.050000e-01
6.852740e-10,	2.065240e-06,	5.050000e-01
7.146733e-10,	2.158309e-06,	5.050000e-01
7.510555e-10,	2.255530e-06,	5.050000e-01
7.829374e-10,	2.357155e-06,	5.050000e-01
8.165422e-10,	2.463327e-06,	5.050000e-01
8.577383e-10,	2.574301e-06,	5.050000e-01
8.944793e-10,	2.690292e-06,	5.050000e-01
9.333017e-10,	2.811507e-06,	5.050000e-01
9.798848e-10,	2.938217e-06,	5.050000e-01
1.022121e-09,	3.070643e-06,	5.050000e-01
1.066492e-09,	3.208991e-06,	5.050000e-01
1.113617e-09,	3.353535e-06,	5.050000e-01
1.168942e-09,	3.504640e-06,	5.050000e-01
1.219747e-09,	3.662552e-06,	5.050000e-01
1.273150e-09,	3.827555e-06,	5.050000e-01
1.335165e-09,	4.000019e-06,	5.050000e-01
1.393323e-09,	4.180261e-06,	5.050000e-01
1.454438e-09,	4.368587e-06,	5.050000e-01
1.524682e-09,	4.565443e-06,	5.050000e-01
1.591370e-09,	4.771170e-06,	5.050000e-01
1.661546e-09,	4.986151e-06,	5.050000e-01
1.740716e-09,	5.210782e-06,	5.050000e-01
1.817026e-09,	5.445533e-06,	5.050000e-01
1.897637e-09,	5.690898e-06,	5.050000e-01
1.987634e-09,	5.947300e-06,	5.050000e-01
2.075355e-09,	6.215293e-06,	5.050000e-01
2.167290e-09,	6.495318e-06,	5.050000e-01
2.269686e-09,	6.788004e-06,	5.050000e-01
2.369659e-09,	7.093813e-06,	5.050000e-01
2.475275e-09,	7.413454e-06,	5.050000e-01
2.591373e-09,	7.747483e-06,	5.050000e-01
2.706163e-09,	8.096560e-06,	5.050000e-01
2.826841e-09,	8.461376e-06,	5.050000e-01
2.958840e-09,	8.842626e-06,	5.050000e-01
3.090011e-09,	9.241011e-06,	5.050000e-01
3.228089e-09,	9.657374e-06,	5.050000e-01
3.378422e-09,	1.009253e-05,	5.050000e-01
3.527998e-09,	1.054713e-05,	5.050000e-01
3.686066e-09,	1.102231e-05,	5.050000e-01
3.858084e-09,	1.151909e-05,	5.050000e-01
4.027781e-09,	1.203777e-05,	5.050000e-01
4.211826e-09,	1.258059e-05,	5.050000e-01
4.405186e-09,	1.314745e-05,	5.050000e-01
4.601239e-09,	1.373977e-05,	5.050000e-01
4.806779e-09,	1.435866e-05,	5.050000e-01
5.030609e-09,	1.500589e-05,	5.050000e-01
5.254521e-09,	1.568193e-05,	5.050000e-01
5.489824e-09,	1.638837e-05,	5.050000e-01
5.744702e-09,	1.712710e-05,	5.050000e-01
6.000253e-09,	1.789862e-05,	5.050000e-01
6.271513e-09,	1.870527e-05,	5.050000e-01
6.556639e-09,	1.954767e-05,	5.050000e-01
6.851087e-09,	2.042818e-05,	5.050000e-01
7.162521e-09,	2.134889e-05,	5.050000e-01
7.491964e-09,	2.231111e-05,	5.050000e-01
7.824873e-09,	2.331592e-05,	5.050000e-01
8.179326e-09,	2.436651e-05,	5.050000e-01
8.554810e-09,	2.546449e-05,	5.050000e-01
8.939227e-09,	2.661175e-05,	5.050000e-01
9.344017e-09,	2.781098e-05,	5.050000e-01
9.772874e-09,	2.906439e-05,	5.050000e-01
1.021250e-08,	3.037401e-05,	5.050000e-01
1.066929e-08,	3.174186e-05,	5.050000e-01
1.116048e-08,	3.317213e-05,	5.050000e-01
1.166448e-08,	3.466669e-05,	5.050000e-01
1.219423e-08,	3.622894e-05,	5.050000e-01
1.275089e-08,	3.786129e-05,	5.050000e-01
1.332783e-08,	3.956729e-05,	5.050000e-01
1.393129e-08,	4.135008e-05,	5.050000e-01
1.456570e-08,	4.321272e-05,	5.050000e-01
1.522679e-08,	4.515966e-05,	5.050000e-01
1.591780e-08,	4.719431e-05,	5.050000e-01
1.664953e-08,	4.932123e-05,	5.050000e-01
1.740098e-08,	5.154312e-05,	5.050000e-01
1.819428e-08,	5.386579e-05,	5.050000e-01
1.902745e-08,	5.629303e-05,	5.050000e-01
1.989146e-08,	5.882949e-05,	5.050000e-01
2.079560e-08,	6.148009e-05,	5.050000e-01
2.174625e-08,	6.424980e-05,	5.050000e-01
2.274002e-08,	6.714506e-05,	5.050000e-01
2.377646e-08,	7.017054e-05,	5.050000e-01
2.486429e-08,	7.333188e-05,	5.050000e-01
2.599810e-08,	7.663570e-05,	5.050000e-01
2.718849e-08,	8.008890e-05,	5.050000e-01
2.843408e-08,	8.369700e-05,	5.050000e-01
2.973539e-08,	8.746804e-05,	5.050000e-01
3.109889e-08,	9.140931e-05,	5.050000e-01
3.252873e-08,	9.552789e-05,	5.050000e-01
3.402476e-08,	9.983297e-05,	5.050000e-01
3.557610e-08,	1.043300e-04,	5.050000e-01
3.722713e-08,	1.090320e-04,	5.050000e-01
3.892259e-08,	1.139427e-04,	5.050000e-01
4.072595e-08,	1.190775e-04,	5.050000e-01
4.259427e-08,	1.244406e-04,	5.050000e-01
4.456779e-08,	1.300478e-04,	5.050000e-01
4.664515e-08,	1.359106e-04,	5.050000e-01
4.878156e-08,	1.420322e-04,	5.050000e-01
5.106323e-08,	1.484352e-04,	5.050000e-01
5.338894e-08,	1.551186e-04,	5.050000e-01
5.590624e-08,	1.621111e-04,	5.050000e-01
5.848105e-08,	1.694133e-04,	5.050000e-01
6.121048e-08,	1.770472e-04,	5.050000e-01
6.407571e-08,	1.850260e-04,	5.050000e-01
6.704478e-08,	1.933607e-04,	5.050000e-01
7.020093e-08,	2.020760e-04,	5.050000e-01
7.346737e-08,	2.111787e-04,	5.050000e-01
7.690808e-08,	2.206924e-04,	5.050000e-01
8.053765e-08,	2.306381e-04,	5.050000e-01
8.431844e-08,	2.410289e-04,	5.050000e-01
8.829971e-08,	2.518900e-04,	5.050000e-01
9.244216e-08,	2.632358e-04,	5.050000e-01
9.685052e-08,	2.750990e-04,	5.050000e-01
1.014441e-07,	2.874960e-04,	5.050000e-01
1.062341e-07,	3.004458e-04,	5.050000e-01
1.113015e-07,	3.139826e-04,	5.050000e-01
1.166207e-07,	3.281303e-04,	5.050000e-01
1.222172e-07,	3.429172e-04,	5.050000e-01
1.280512e-07,	3.583657e-04,	5.050000e-01
1.342027e-07,	3.745108e-04,	5.050000e-01
1.406790e-07,	3.913840e-04,	5.050000e-01
1.475104e-07,	4.090228e-04,	5.050000e-01
1.546433e-07,	4.274522e-04,	5.050000e-01
1.621371e-07,	4.467080e-04,	5.050000e-01
1.700630e-07,	4.668362e-04,	5.050000e-01
1.783865e-07,	4.878714e-04,	5.050000e-01
1.871325e-07,	5.098519e-04,	5.050000e-01
1.963527e-07,	5.328246e-04,	5.050000e-01
